experiment_score_1.84.0,experiment_score_t.90.0,experiment_score_t.92.0,experiment_score_1.75.0,experiment_score_h.5.0,experiment_score_t.38.0,experiment_score_1.22.0,experiment_score_10.58.0,experiment_score_t.52.0,experiment_score_t.41.0,experiment_score_t.25.0,experiment_score_1.51.0,experiment_score_1.15.0,experiment_score_10.57.0,experiment_score_10.44.0,experiment_score_1.32.0,experiment_score_10.30.0,experiment_score_h.29.0,experiment_score_t.34.0,experiment_score_1.43.0,experiment_score_10.99.0,experiment_score_h.48.0,experiment_score_t.46.0,experiment_score_h.11.0,experiment_score_1.58.0,experiment_score_h.78.0,experiment_score_10.92.0,experiment_score_10.89.0,experiment_score_h.10.0,experiment_score_10.82.0,experiment_score_h.7.0,experiment_score_t.33.0,experiment_score_1.50.0,experiment_score_h.14.0,experiment_score_10.90.0,_step,experiment_score_10.80.0,experiment_score_10.24.0,experiment_score_t.88.0,experiment_score_h.58.0,experiment_score_h.86.0,experiment_score_10.75.0,experiment_score_1.82.0,experiment_score_1.7.0,experiment_score_10.43.0,experiment_score_1.37.0,experiment_score_10.94.0,experiment_score_t.68.0,experiment_score_1.41.0,experiment_score_1.60.0,experiment_score_10.11.0,experiment_score_t.23.0,experiment_score_h.92.0,experiment_score_10.2.0,experiment_score_10.4.0,experiment_score_h.93.0,experiment_score_h.69.0,experiment_score_h.64.0,experiment_score_t.11.0,experiment_score_h.31.0,experiment_score_t.60.0,experiment_score_10.3.0,experiment_score_h.28.0,experiment_score_h.70.0,experiment_score_1.36.0,experiment_score_h.65.0,experiment_score_h.0.0,experiment_score_h.19.0,experiment_score_10.52.0,experiment_score_1.64.0,experiment_score_h.95.0,experiment_score_h.60.0,experiment_score_1.89.0,hcva_point,experiment_score_t.59.0,experiment_score_1.1.0,experiment_score_t.0.0,experiment_score_10.73.0,experiment_score_10.61.0,experiment_score_10.84.0,experiment_score_1.49.0,iteration,experiment_score_10.8.0,experiment_score_t.79.0,experiment_score_10.17.0,experiment_score_t.56.0,experiment_score_10.46.0,experiment_score_t.77.0,experiment_score_1.69.0,experiment_score_10.87.0,decisions_10,experiment_score_h.66.0,experiment_score_1.14.0,experiment_score_h.81.0,experiment_score_h.79.0,experiment_score_h.38.0,experiment_score_10.26.0,experiment_score_10.23.0,experiment_score_1.23.0,experiment_score_h.76.0,preference_consensus_1,experiment_score_h.83.0,experiment_score_h.3.0,experiment_score_h.34.0,experiment_score_h.21.0,experiment_score_10.36.0,experiment_score_h.27.0,experiment_score_h.63.0,preference_consensus_h,experiment_score_h.94.0,experiment_score_1.16.0,experiment_score_10.18.0,experiment_score_1.71.0,experiment_score_h.23.0,experiment_score_10.72.0,experiment_score_t.15.0,experiment_score_1.78.0,experiment_score_t.26.0,decisions_t,experiment_score_t.29.0,experiment_score_t.63.0,experiment_score_h.99.0,experiment_score_h.41.0,experiment_score_1.99.0,experiment_score_1.90.0,experiment_score_10.0.0,experiment_score_10.47.0,experiment_score_t.9.0,experiment_score_1.61.0,experiment_score_1.52.0,experiment_score_t.62.0,experiment_score_t.39.0,experiment_score_h.43.0,experiment_score_1.34.0,experiment_score_t.17.0,experiment_score_1.8.0,experiment_score_t.75.0,experiment_score_h.57.0,experiment_score_10.56.0,experiment_score_10.38.0,experiment_score_10.14.0,experiment_score_t.42.0,experiment_score_h.32.0,experiment_score_10.68.0,experiment_score_t.50.0,experiment_score_10.42.0,experiment_score_h.98.0,experiment_score_h.12.0,experiment_score_1.80.0,experiment_score_t.14.0,experiment_score_h.42.0,experiment_score_1.17.0,experiment_score_1.18.0,experiment_score_t.3.0,experiment_score_h.96.0,experiment_score_1.76.0,experiment_score_h.2.0,experiment_score_t.13.0,experiment_score_1.35.0,experiment_score_10.7.0,experiment_score_t.51.0,experiment_score_h.35.0,experiment_score_1.68.0,experiment_score_t.7.0,experiment_score_10.28.0,experiment_score_10.74.0,experiment_score_10.83.0,experiment_score_h.40.0,experiment_score_10.25.0,experiment_score_h.45.0,experiment_score_1.39.0,experiment_score_1.0.0,experiment_score_1.86.0,experiment_score_1.91.0,experiment_score_10.27.0,experiment_score_t.5.0,experiment_score_h.71.0,experiment_score_t.85.0,experiment_score_h.54.0,experiment_score_t.91.0,experiment_score_t.10.0,experiment_score_1.96.0,experiment_score_1.74.0,experiment_score_1.20.0,experiment_score_1.6.0,experiment_score_10.48.0,experiment_score_t.78.0,experiment_score_t.28.0,decisions_1,action_judgement_consensus_10,experiment_score_10.35.0,action_judgement_consensus_t,experiment_score_t.71.0,experiment_score_1.62.0,experiment_score_10.77.0,experiment_score_h.39.0,experiment_score_1.85.0,experiment_score_t.72.0,experiment_score_t.37.0,preference_consensus_10,experiment_score_1.81.0,experiment_score_h.56.0,experiment_score_1.9.0,experiment_score_h.24.0,experiment_score_1.55.0,experiment_score_10.29.0,experiment_score_h.89.0,experiment_score_10.93.0,experiment_score_1.92.0,action_judgement_consensus_1,experiment_score_1.31.0,experiment_score_1.83.0,experiment_score_10.21.0,experiment_score_1.19.0,experiment_score_10.70.0,experiment_score_t.4.0,experiment_score_10.79.0,experiment_score_t.47.0,experiment_score_h.72.0,experiment_score_t.89.0,experiment_score_10.62.0,experiment_score_1.28.0,experiment_score_1.46.0,experiment_score_t.58.0,experiment_score_1.57.0,experiment_score_h.67.0,experiment_score_1.3.0,experiment_score_10.97.0,experiment_score_h.30.0,experiment_score_10.86.0,experiment_score_h.15.0,experiment_score_h.97.0,experiment_score_10.50.0,experiment_score_h.80.0,experiment_score_t.43.0,preference_consensus_t,experiment_score_1.54.0,experiment_score_1.21.0,experiment_score_10.1.0,experiment_score_1.47.0,experiment_score_h.90.0,experiment_score_1.77.0,_runtime,experiment_score_10.31.0,experiment_score_h.84.0,experiment_score_h.16.0,experiment_score_h.47.0,experiment_score_10.10.0,experiment_score_t.49.0,experiment_score_t.8.0,experiment_score_1.53.0,experiment_score_10.51.0,experiment_score_1.24.0,experiment_score_10.63.0,experiment_score_10.41.0,experiment_score_t.21.0,experiment_score_t.54.0,transition_point,action_judgement_consensus_h,experiment_score_h.51.0,experiment_score_10.71.0,experiment_score_t.16.0,experiment_score_10.55.0,experiment_score_1.65.0,experiment_score_10.5.0,experiment_score_1.95.0,experiment_score_t.55.0,experiment_score_10.65.0,experiment_score_t.22.0,experiment_score_10.32.0,experiment_score_10.66.0,experiment_score_t.66.0,experiment_score_h.4.0,experiment_score_10.34.0,experiment_score_h.68.0,experiment_score_h.61.0,experiment_score_t.18.0,experiment_score_t.99.0,experiment_score_1.59.0,experiment_score_10.53.0,experiment_score_t.40.0,experiment_score_1.13.0,experiment_score_h.87.0,experiment_score_10.12.0,experiment_score_t.45.0,experiment_score_h.9.0,experiment_score_1.48.0,experiment_score_1.38.0,experiment_score_h.85.0,experiment_score_t.48.0,experiment_score_h.46.0,experiment_score_1.70.0,experiment_score_10.78.0,experiment_score_10.60.0,experiment_score_t.19.0,experiment_score_t.24.0,experiment_score_t.94.0,experiment_score_t.80.0,experiment_score_1.79.0,experiment_score_1.98.0,experiment_score_h.91.0,experiment_score_h.26.0,experiment_score_t.61.0,experiment_score_1.5.0,experiment_score_h.25.0,experiment_score_10.69.0,experiment_score_h.88.0,experiment_score_t.64.0,experiment_score_h.6.0,experiment_score_h.13.0,experiment_score_h.37.0,experiment_score_10.54.0,experiment_score_t.31.0,experiment_score_1.93.0,experiment_score_1.66.0,experiment_score_h.74.0,experiment_score_t.20.0,experiment_score_10.9.0,experiment_score_h.75.0,sample,experiment_score_1.27.0,experiment_score_1.30.0,experiment_score_10.40.0,experiment_score_1.10.0,experiment_score_10.91.0,experiment_score_1.12.0,experiment_score_t.98.0,experiment_score_10.15.0,experiment_score_h.36.0,experiment_score_h.77.0,experiment_score_h.82.0,experiment_score_h.49.0,experiment_score_1.11.0,experiment_score_h.18.0,experiment_score_1.67.0,experiment_score_1.97.0,experiment_score_10.6.0,experiment_score_1.33.0,experiment_score_1.44.0,experiment_score_t.44.0,experiment_score_10.81.0,experiment_score_h.8.0,experiment_score_t.97.0,experiment_score_h.52.0,experiment_score_t.81.0,experiment_score_t.65.0,experiment_score_t.93.0,experiment_score_t.2.0,experiment_score_t.6.0,experiment_score_10.45.0,experiment_score_10.16.0,experiment_score_t.12.0,experiment_score_10.67.0,experiment_score_t.57.0,experiment_score_10.20.0,experiment_score_1.26.0,experiment_score_10.59.0,experiment_score_1.45.0,experiment_score_10.64.0,experiment_score_1.40.0,experiment_score_h.59.0,experiment_score_1.63.0,experiment_score_t.67.0,experiment_score_t.1.0,experiment_score_10.95.0,experiment_score_1.25.0,experiment_score_h.17.0,experiment_score_10.76.0,experiment_score_t.36.0,experiment_score_t.87.0,experiment_score_1.29.0,experiment_score_h.33.0,experiment_score_10.13.0,experiment_score_1.2.0,experiment_score_10.49.0,experiment_score_1.4.0,experiment_score_10.88.0,experiment_score_t.27.0,experiment_score_10.33.0,experiment_score_t.84.0,experiment_score_10.98.0,experiment_score_10.37.0,experiment_score_t.30.0,experiment_score_t.95.0,experiment_score_h.73.0,experiment_score_t.96.0,experiment_score_h.53.0,experiment_score_h.50.0,experiment_score_1.72.0,experiment_score_10.85.0,experiment_score_1.94.0,experiment_score_t.73.0,experiment_score_h.44.0,experiment_score_t.83.0,experiment_score_10.39.0,experiment_score_t.74.0,experiment_score_1.42.0,experiment_score_1.56.0,experiment_score_h.55.0,experiment_score_t.76.0,_timestamp,experiment_score_t.69.0,experiment_score_10.96.0,experiment_score_t.82.0,experiment_score_t.70.0,experiment_score_t.53.0,experiment_score_t.35.0,experiment_score_1.88.0,experiment_score_h.20.0,experiment_score_h.1.0,experiment_score_10.19.0,situation,experiment_score_1.87.0,experiment_score_1.73.0,experiment_score_h.62.0,experiment_score_h.22.0,experiment_score_t.32.0,experiment_score_t.86.0,experiment_score_10.22.0,decisions_h
,,,,,,,,,,,,,,,,,,,,0.4728567677701668,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,0,,,,,,,,,0.07711042811074263,,,,,,,,,,0.49732677124616115,,,,,,,,0.4928633690608519,,0.41305823776377415,,,,0.024176544655201374,,,,0.018593787371169318,,,0.39687354916449225,,0.37820088593817675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017545453721247398,"[-0.2377772098783854, -0.2639938198986707, 0.36421306007705245, -0.30244218522408806, 0.2377772098783854, 0.2639938198986707, -0.36421306007705245, 0.30244218522408806]",,"[-0.23103223145888668, -0.26224760303678846, 0.25568263387050677, -0.27855756518027175, 0.23103223145888668, 0.26224760303678846, -0.25568263387050677, 0.27855756518027175]",,,,,,0.03434009608437194,,0.4769223794722836,,,,,0.14735852982911635,,,,,"[-0.22608125352266567, -0.26150570501192827, 0.1887723489118585, -0.2739445396341932, 0.22608125355018469, 0.2615057048538543, -0.1887723489271229, 0.2739445385313922]",,,,,,,,,0.05180667395047313,,,,,,,,,,,,,,,,,0.48712061904845066,,,,,,,128.107948474,,,0.43173090099008965,,,,,,,,,,,,2.000000000000001,"[-0.2289615502150313, -0.2619536819564627, 0.22474016581760142, -0.2760102496654495, 0.2289615502150313, 0.2619536819564627, -0.22474016581760142, 0.2760102496654495]",,,0.4491974788561909,0.0527026479971263,,,,0.11121928873669962,,,,,,,,,,,0.4143401270305934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5077141195957642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07047933717678866,,,,,,,,,,0.1286858666028008,,1727296428.8221488,,,,,,,,,,,1,,,,,,,,0.0011272095050681302
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2732495402513314,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,0,,,,,,,,,-0.10223364190595058,,,0.20825594085002988,,,,,,,0.4882458241231685,,,,,,,,0.48709005673472,,,,,,,,,,-0.10201374905633753,,,,,,,,0.2993985837612371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22945313055364225,,,0.6348365540859734,,,,,-0.05171777327818158,"[-0.19817052436258692, -0.3111493104768465, -0.012746305836079908, 0.10366357640869701, 0.19817052436258692, 0.3111493104768465, 0.012746305836079908, -0.10366357640869701]",,"[-0.19757737841384085, -0.3111492615392988, -0.012434373018721129, 0.09160947984551754, 0.19757737841384085, 0.3111492615392988, 0.012434373018721129, -0.09160947984551754]",,,,,,,,0.4826086731333758,0.21475550693049664,,,,,,,,,"[-0.19643195089190796, -0.29388367040868296, 0.08634869735963104, -0.05486774122010708, 0.19643195053395673, 0.2938836704133552, -0.08634869734591508, 0.0548677391123877]",,,,,,,,0.2991786909116241,,,,,,,,,,,,,,,,,,0.4838388349937505,,,,0.24888271513346813,,,245.36548099,,,,0.2553822812139349,0.2292332377040292,,,,,,,,,,7.099999999999992,"[-0.19639510732307805, -0.2953225017730274, 0.07300455977006573, -0.05471639099605752, 0.19639510732307805, 0.2953225017730274, -0.07300455977006573, 0.05471639099605752]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6851325298641293,,,0,,,,0.2797491063317982,,,,,,,,,,,,,,,,,0.16423963830272764,,,,0.1644595311523407,,,,,,,,,,0.6853524227137424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727296546.187258,,,,,,,,0.6413361201664401,,,2,,,,,,,,-0.05821733935864835
,,,,,,,,,,,0.1372865720589801,,,,,,,,,,,,,,,,,,,,,,0.32152316236088047,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08774278565240215,,,,,,,,1.3,,,,,,,,0,,,,,,,,,0.030372978461369972,,0.3257289114084504,,,,0.3015057970995443,,,,0.5441015638417173,,,,,,,,0.532726068861488,,,,,,,,,0.29290381201778976,0.0389749635431245,,,,,,,,,,,,,,,,,,,,,,0.34931308702015457,,,,,,,,,0.34071110193840004,,,,,,,,,,,0.12230438152903042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053957154073074186,"[0.11391261658779767, -0.2134798547895128, -0.05973249021693651, 0.37790660053381847, -0.11391261658779767, 0.2134798547895128, 0.05973249021693651, -0.37790660053381847]",,"[0.07121814636121447, -0.2278288316742419, 0.0024184184438727292, 0.4181041048070535, -0.07121814636121447, 0.2278288316742419, -0.0024184184438727292, -0.4181041048070535]",,,,,,,,0.5189058899288828,,,,,,,,,,"[0.030521938412150108, -0.24120691950739978, 0.08192640436535599, 0.45075009690350454, -0.03052193864649869, 0.24120691948202702, -0.08192640436222785, -0.4507500976766059]",,,,,,,,,,,,,,,,,,,,,,,,,,0.5313472335700514,,,,,,,363.495142444,,,,,,,,,0.1137023964472759,,,,,,2.100000000000001,"[0.045203935155995335, -0.2371136210665204, 0.07293706362963877, 0.4408187808821019, -0.045203935155995335, 0.2371136210665204, -0.07293706362963877, -0.4408187808821019]",0.14149232110655002,,,,0.09194853469997205,,,,0.11553271031167628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2737158724402702,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.10693072522992175,,,,,,,,,,0.2779216214878401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727296664.3168585,,,,,,,,,,,3,,,,,,,,0.0581629031206441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0.0012520082900508885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,0.3549210658978,,,,0,,,,,,,,,0.04452151010445359,,,,,,,,,,0.5165690599478207,,,,,,,,0.5113997304439765,,,,,,,,,,0.0185163795211659,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44942733243608385,,,,,,,,0.33620532234461903,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3677331095301787,,,,,,,-0.07079433503070678,"[0.10701927619857284, 0.440480126022492, -0.016713679788445474, 0.40563065322400904, -0.10701927619857284, -0.440480126022492, 0.016713679788445474, -0.40563065322400904]",,"[0.06734389670714856, 0.436198283978552, -0.031203409896271784, 0.4552074627456293, -0.06734389670714856, -0.436198283978552, 0.031203409896271784, -0.4552074627456293]",,,,,,,,0.4948979793170356,,,,,,,,,,"[-0.09840256207363603, 0.3501603588905986, -0.041293625189134736, 0.6772726492164258, 0.09840256210338127, -0.3501603575269294, 0.041293625553930645, -0.67727264981268]",,,,,,,,,,,,,,,,,,,,,,,,,,0.5045271264238897,,,,,,,483.064846717,,,,,,,,,,,,,,,3.400000000000002,"[-0.0410156545435481, 0.3764393048073745, -0.03743582291555829, 0.594265911437041, 0.0410156545435481, -0.3764393048073745, 0.03743582291555829, -0.594265911437041]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4809551196216435,,,,,,,0.05653091907626211,,,,,,,,,,,,,0,,,,,,,0.39164440506977083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02725713887333858,,,,0.36563927448648315,,,,0.4387091238474007,0.278422394978306,,,,,,0.38092619648108766,,,,,,,,,1727296783.8865657,,0.2524172643950183,,,,,0.0880587062618218,,,,4,,0.4702369110329604,,,,,,-0.03926654784514709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31121797758709574,0.17461208196713038,,,,,,,,,,1.6,,,,,,,,0,,,,,,,,,0.08400308374554016,,,,,,,,,,0.5709791120725584,0.12852653914834142,,,,,,,0.5721219718730601,,,,,,,,,,0.08623899466701387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2570809060556315,,0.1826636106798057,,,,,,,,,,,0.10513202367813307,,,,,,,,,,0.2593168169771052,0.15681838579983418,"[0.2900774371957235, 0.3204549125808382, -0.19588900807721155, 0.2575094953245346, -0.2900774371957235, -0.3204549125808382, 0.19588900807721155, -0.2575094953245346]",,"[0.29452999114760886, 0.3108443590509066, -0.19451201273126884, 0.2818826400153735, -0.29452999114760886, -0.3108443590509066, 0.19451201273126884, -0.2818826400153735]",,,,,0.03455263254531277,,,0.5759494190294454,,,,,,,,,,"[0.3432816094105414, -0.022492016676297275, -0.09134343762782872, 0.5080901351244104, -0.34328160927818674, 0.022492016584560237, 0.09134343809107973, -0.5080901380235495]",,0.10984830862551168,,,0.22874915349859465,,,,,,,0.3298962081099255,,,,,,,,,,,,,,0.5740836271148133,,,,,,,602.376346744,,,,,,,,,,,,,,,5.199999999999998,"[0.3299948545290533, 0.042797050932409715, -0.11839157020021737, 0.45406976739626165, -0.3299948545290533, -0.042797050932409715, 0.11839157020021737, -0.45406976739626165]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05323086306814251,,,0.15593385144430064,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10736793459960678,,,,0.18042769975833198,,,,,,,1727296903.1981168,,,,0.22651324257712094,,,,,,,5,,,,,,,,0.13814015527700443
,,,,,,,0.7030194007673783,,,,,,,,,,,,,,,,,0.613403764702179,,,,,,,,,,,5,,,,0.6433423449217159,,,,,,,,,,0.6990473665305879,,,,,,0.03416324598267548,,,,,0.7360459195680226,,,,,,,,,,,0.7289859467501247,,1.8,,,,,,,,0,,,,,,,,,-0.3014346558944416,,,,,,,,,,0.4983325009204936,,,,,,,,0.4812434214008366,,,,,,,,,,-0.24881757286667705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0583657993186798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21181901982924234,"[-0.4771981816639403, 0.09306456251337293, -0.15797748825389066, 0.25636643157678923, 0.4771981816639403, -0.09306456251337293, 0.15797748825389066, -0.25636643157678923]",,"[-0.39067394754806717, 0.08722303451732322, -0.1205527206614701, 0.1946196095266095, 0.39067394754806717, -0.08722303451732322, 0.1205527206614701, -0.1946196095266095]",,,,,,,,0.4493980829002066,,,,,,,,0.09384030182833789,,"[-0.3226664339415703, 0.08593198783367834, -0.10170850001366977, 0.18272857352514377, 0.32266643377535803, -0.08593198780659775, 0.10170850021407127, -0.18272857438228038]",,,,,,,,,,,,,,0.6504023177396138,,,,,,,,,,,,0.47484180967035,,,,,,,722.730985454,,,,,,,,,,,,,,,2.000000000000001,"[-0.3757253881400401, 0.08704074215643781, -0.11747750537964416, 0.19169562680028834, 0.3757253881400401, -0.08704074215643781, 0.11747750537964416, -0.19169562680028834]",,,,,,,,,,,,,,,,,,,,,,,,,0.11804285516434221,,,,,,,,,,0.7886630025957871,,,,,,,,,,,,,,,,,,,,0.004224665763138596,,,,,,0,,,,,,0.02842721909914292,,,,,,,,,,,,,,,,,,,,,0.04122321880057331,,,,,0.06542577213657763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727297023.5527594,,,,,,,,,,,6,,,,,,,,-0.24175760004877922
